id,code,name,description,symbol
c_clave_unidad_N51,N51,Unidad térmica británica (termoquímica) por pie cuadrado hora.,Unidad del flujo superficial de calor según el sistema Imperial de unidades.,Btuth/(ft²·h)
c_clave_unidad_N52,N52,Unidad térmica británica (termoquímico) por pie cuadrado minuto.,Unidad del flujo superficial de calor según el sistema Imperial de unidades.,Btuth/(ft²·min)
c_clave_unidad_N53,N53,Unidad térmica británica (tabla internacional) por pie cuadrado segundo.,Unidad del flujo superficial de calor según el sistema Imperial de unidades.,BtuIT/(ft²·s)
c_clave_unidad_N54,N54,Unidad térmica británica (termoquímica) por pie cuadrado segundo.,Unidad del flujo superficial de calor según el sistema Imperial de unidades.,Btuth/(ft²·s)
c_clave_unidad_N55,N55,Unidad térmica británica (tabla internacional) por pulgada cuadrada segundo.,Unidad del flujo superficial de calor según el sistema Imperial de unidades.,BtuIT/(in²·s)
c_clave_unidad_N56,N56,Caloría (termoquímica) por centímetro cuadrado minuto,Unidad del flujo superficial de calor según el sistema Imperial de unidades.,calth/(cm²·min)
c_clave_unidad_N57,N57,Caloría (termoquímica) por centímetro cuadrado segundo,Unidad del flujo superficial de calor según el sistema Imperial de unidades.,calth/(cm²·s)
c_clave_unidad_N58,N58,Unidad térmica británica (tabla internacional) por pie cúbico,Unidad de la densidad de energía según el sistema Imperial de unidades.,BtuIT/ft³
c_clave_unidad_N59,N59,Unidad térmica británica (termoquímica) por pie cúbico,Unidad de la densidad de energía según el sistema Imperial de unidades.,Btuth/ft³
c_clave_unidad_N60,N60,Unidad térmica británica (tabla internacional) por grado fahrenheit,Unidad de la capacidad calorífica según el sistema Imperial de unidades.,BtuIT/ºF
c_clave_unidad_N61,N61,Unidad térmica británica (termoquímico) por grado fahrenheit,Unidad de la capacidad calorífica según el sistema Imperial de unidades.,Btuth/ºF
c_clave_unidad_N62,N62,Unidad térmica británica (tabla internacional) por grado rankine,Unidad de la capacidad calorífica según el sistema Imperial de unidades.,BtuIT/ºR
c_clave_unidad_N63,N63,Unidad térmica británica (termoquímico) por grado rankine,Unidad de la capacidad calorífica según el sistema Imperial de unidades.,Btuth/ºR
c_clave_unidad_N64,N64,Unidad térmica británica (termoquímico) por libra grado rankine,Unidad de la capacidad calorífica (unidad térmica británica según la tabla internacional según el grado de Rankine) de acuerdo con el sistema Imperial de unidades dividido por la unidad avoirdupois libra según el sistema de avoirdupois de unidades.,(Btuth/°R)/lb
c_clave_unidad_N65,N65,Kilocaloría (tabla internacional) por gramo kelvin,"Unidad de la capacidad calorífica relacionada con la masa como cociente 1000 veces de la caloría (tabla internacional) dividido por el producto de 0,001 veces de las unidades de base kilogramo y kelvin.",(kcalIT/K)/g
c_clave_unidad_N66,N66,Unidad térmica británica (39 °f),Unidad de energía térmica según el sistema Imperial de unidades en una temperatura de referencia de 39 ° F.,Btu (39 ºF)
c_clave_unidad_N67,N67,Unidad térmica británica (59 °f),Unidad de energía térmica según el sistema Imperial de unidades en una temperatura de referencia de 59 ° F.,Btu (59 ºF)
c_clave_unidad_N68,N68,Unidad térmica británica (60 °f),Unidad de energía térmica según el sistema Imperial de unidades en una temperatura de referencia de 60 ° F.,Btu (60 ºF)
c_clave_unidad_N69,N69,Caloría (20 °c),"Unidad para la cantidad de calor, que se requiere para que 1g de agua libre de aire a una presión constante de 101.325 kPa, se caliente a la presión de la atmósfera estándar a nivel del mar, de 19,5 ° C a 20,5 ° C.",cal₂₀
c_clave_unidad_N70,N70,Quad,Unidad de energía de acuerdo al sistema imperial de unidades,quad
c_clave_unidad_N71,N71,Termia (energía comercial),"Unidad de energía calorífica en uso comercial, dentro de Estados Unidos definida como: 1 thm (EC) = 100 000 BtuIT.",thm (EC)
c_clave_unidad_N72,N72,Termia (UEA),Unidad de energía térmica en uso comercial.,thm (US)
c_clave_unidad_N73,N73,Unidad térmica británica (termoquímica) por libra,Unidad de la energía calorífica según el sistema imperial de unidades dividió por la unidad de la libra de avoirdupois según el sistema de avoirdupois de unidades.,Btuth/lb
c_clave_unidad_N74,N74,Unidad térmica británica (tabla internacional) por hora pie cuadrado grado fahrenheit.,Unidad del coeficiente de transición térmica según el sistema Imperial de unidades.,BtuIT/(h·ft²·ºF)
c_clave_unidad_N75,N75,Unidad térmica británica (termoquímico) por hora pie cuadrado grado farenheit.,Unidad del coeficiente de transición térmica según el sistema imperial de unidades.,Btuth/(h·ft²·ºF)
c_clave_unidad_N76,N76,Unidad térmica británica (tabla internacional) por segundo pie cuadrado grado fahrenheit.,Unidad del coeficiente de transición térmica según el sistema imperial de unidades.,BtuIT/(s·ft²·ºF)
c_clave_unidad_N77,N77,Unidad térmica británica (termoquímico) por segundo pie cuadrado grado fahrenheit.,Unidad del coeficiente de transición térmica según el sistema imperial de unidades.,Btuth/(s·ft²·ºF)
c_clave_unidad_N78,N78,Kilowatt por metro cuadrado kelvin,"1000 veces la unidad derivada watt, dividida por el producto de la potencia de unidad base, metro, por el exponente 2 y la unidad base, kelvin, del sistema internacional de unidades.",kW/(m²·K)
c_clave_unidad_N79,N79,Kelvin por pascal,"Unidad base del sistema internacional kelvin, dividido entre pascal, unidad base del sistema internacional",K/Pa
c_clave_unidad_N80,N80,Watt por metro grado celsius,"Unidad derivada del sistema internacional, watt, dividido por el producto de la unidad base, metro, y la unidad de temperatura grados Celsius.",W/(m·°C)
c_clave_unidad_N81,N81,Kilowatt por metro kelvin,"1000 veces de la unidad derivada, watt, dividido por el producto de la unidad de base metro y la unidad base kelvin, ambas del sistema internacional.",kW/(m·K)
c_clave_unidad_N82,N82,Kilowatt por metro grado celsius,"1000 veces de la unidad derivada, watt, dividido por el producto de la unidad base metro y la unidad de temperatura grados Celsius.",kW/(m·°C)
c_clave_unidad_N83,N83,Metro por grado celsius metro,,m/(°C·m)
c_clave_unidad_N84,N84,Grado fahrenheit hora por unidad térmica británica (tabla internacional),"Unidad no conforme al sistema internacional de unidades,de la resistencia térmica según el sistema Imperial de unidades.",ºF/(BtuIT/h)
c_clave_unidad_N85,N85,Grado fahrenheit hora por unidad térmica británica (termoquímico),"Unidad no conforme al sistema internacional de unidades,de la resistencia térmica según el sistema Imperial de unidades.",ºF/(Btuth/h)
c_clave_unidad_N86,N86,Grado fahrenheit segundo por unidad térmica británica (tabla internacional),"Unidad no conforme al sistema internacional de unidades,de la resistencia térmica según el sistema Imperial de unidades.",ºF/(BtuIT/s)
c_clave_unidad_N87,N87,Grago fahrenheit segundo por unidad térmica británica (termoquímico),"Unidad no conforme al sistema internacional de unidades,de la resistencia térmica según el sistema Imperial de unidades.",ºF/(Btuth/s)
c_clave_unidad_N88,N88,Grado fahrenheit hora pie cuadrado por unidad térmica británica (tabla internacional) pulgada,Unidad de resistencia térmica específica según el sistema Imperial de unidades,ºF·h·ft²/(BtuIT·in)
c_clave_unidad_N89,N89,Grado fahrenheit hora pie cuadrado por unidad térmica británica (termoquímico) pulgada.,Unidad de resistencia térmica específica según el sistema Imperial de unidades,ºF·h·ft²/(Btuth·in)
c_clave_unidad_N90,N90,Kilofaradio,"1000 veces del faradio, unidad derivada del sistema internacional",kF
c_clave_unidad_N91,N91,Joule recíproco,,1/J
c_clave_unidad_N92,N92,Picosiemens,0.000 000 000 001 veces de la unidad derivada  siemens del sistema internacional de unidades.,pS
c_clave_unidad_N93,N93,Amperio por pascal,Unidad base amperio dividido por la unidad derivada pascal.,A/Pa
c_clave_unidad_N94,N94,Franklin,"CGS (Centímetro-Gram-Segundo sistema) unidad de la carga eléctrica, donde la carga asciende exactamente a 1 franklin donde la fuerza de 1 dina sobre una carga igual se realiza a una distancia de 1 cm.",Fr
c_clave_unidad_N95,N95,Amperio minuto,Unidad de carga eléctrica que define la cantidad de carga acumulada por un flujo constante de un amperio por un minuto.,A·min
c_clave_unidad_N96,N96,Biot,"El número de Biot (Bi) es un número adimensional utilizado en cálculos de transmisión de calor. Su nombre hace honor al físico francés Jean Baptiste Biot (1774-1862) y relaciona la transferencia de calor por conducción dentro de un cuerpo y la transferencia de calor por convección en la superficie de dicho cuerpo. Biot en 1804, analizó la interacción entre la conducción en un sólido y la convección en sus superficies.",Bi
c_clave_unidad_N97,N97,Gilbert,"CGS (Centímetro-Gram-Segundo sistema) unidad de la fuerza magnetomotriz, que se define por el trabajo para aumentar el potencial magnético de un polo común positivo con 1 erg.",Gi
c_clave_unidad_N98,N98,Voltio por pascal,"Unidad derivada del sistema internacional, voltio, dividido entre la unidad derivada del sistema internacional, pascal.",V/Pa
c_clave_unidad_N99,N99,Picovoltio,"0.000 000 000 001 veces de la unidad derivada del sistema internacional, voltio.",pV
c_clave_unidad_NA,NA,Miligramo por kilogramo,,mg/kg
c_clave_unidad_NAR,NAR,Número de artículos,Unidad de conteo que define el número de artículos ,
c_clave_unidad_NB,NB,barcaza,,
c_clave_unidad_NBB,NBB,Número de bobinas,,
c_clave_unidad_NC,NC,Carro,,
c_clave_unidad_NCL,NCL,Número de células,"Unidad de conteo que define el número de células (célula: un espacio cerrado o circunscrito, cavidad o volumen)",
c_clave_unidad_ND,ND,Barril neto,,
c_clave_unidad_NE,NE,Litro neto,,
c_clave_unidad_NEW,NEW,Newton,,N
c_clave_unidad_NF,NF,Mensaje,Unidad de conteo que define el número de mensajes,
c_clave_unidad_NG,NG,Galón neto (us),,
c_clave_unidad_NH,NH,Hora del mensaje,,
c_clave_unidad_NI,NI,Galón imperial neto,,
c_clave_unidad_NIL,NIL,Nil,Unidad de conteo que define el número de instancias de nada,()
c_clave_unidad_NIU,NIU,Número de unidades internacionales,Unidad de conteo que define el número de unidades internacionales,
c_clave_unidad_NJ,NJ,Número de pantallas,,
c_clave_unidad_NL,NL,Carga,Unidad de volumen que define el número de cargas(carga: cantidad de artículos transportados o procesados al mismo tiempo),
c_clave_unidad_NM3,NM3,Metro cúbico normalizado,Metros cúbicos normalizados (temperatura 0 ° C y presión 101325 milibares),
c_clave_unidad_NMI,NMI,Milla náutica,Es una unidad de longitud empleada en navegación marítima y aérea.,n mile
c_clave_unidad_NMP,NMP,Número de paquetes,Unidad que define el número de paquetes (paquetes: colección de objetos empaquetados),
c_clave_unidad_NN,NN,tren,,
c_clave_unidad_NPR,NPR,Número de parejas,Una unidad de cuenta que define el número de pares (par: elemento descrito por dos).,
c_clave_unidad_NPT,NPT,Número de partes,Unidad de conteo que define el número de partes (partes: componente de larga entidad),
c_clave_unidad_NQ,NQ,Mho,,
c_clave_unidad_NR,NR,Micromho,,
c_clave_unidad_NT,NT,Tonelada neta,"Unidad de masa equivalente a 2000 libras, ver (US). Convencion Internacional referencia sobre el arqueo de los busques",
c_clave_unidad_NTT,NTT,Tonelada de registro neto,"Una unidad de masa igual al total de las imágenes cúbicas después de las deducciones, donde 1 registro t es igual a 100 pies cúbicos. Véase el Convenio internacional sobre el arqueo de los buques.",
c_clave_unidad_NV,NV,vehículo,,
c_clave_unidad_NY,NY,Libra por tonelada métrica al aire seco,,
c_clave_unidad_NX,NX,Parte por mil,Unidad de proporcion igual a 10 Sínonimo: por milla,‰
c_clave_unidad_OA,OA,Panel,Unidade de conteo que define el n[umero de paneles ,
c_clave_unidad_ODE,ODE,Equivalente de agotamiento del ozona,Unidad de masa que define el potencial de agotamiento del ozono en kilogramos de un producto en relación con el agotamiento calculado para la sustancia de referencia Triclorofluorometano (CFC-11).,
c_clave_unidad_Ohm,Ohm,Ohm,"es la resistencia eléctrica que existe entre dos puntos de un conductor cuando una diferencia de potencial constante de 1 volt aplicada entre estos dos puntos produce, en dicho conductor, una corriente de intensidad 1 amperio, cuando no haya fuerza electromotriz en el conductor. ",Ω
c_clave_unidad_ON,ON,Onza por yarda cuadrada,,oz/yd²
c_clave_unidad_ONZ,ONZ,Onza (avoirdupois),"Es una unidad de masa usada desde la Antigua Roma para pesar con mayor precisión las mercancías y otros artículos, especialmente si su peso era menor que una libra romana",oz
c_clave_unidad_OP,OP,Dos paquetes,,
c_clave_unidad_OPM,OPM,Oscilaciones por minuto,"número de variaciones, perturbaciones o fluctuación en el tiempo de un medio o sistema",o/min
c_clave_unidad_OT,OT,Hora extra,Unidad de tiempo que define el n[umero de horas extras,
c_clave_unidad_OZ,OZ,Onza AV,Una unidad de medida igual a 1/16 de una libra o aproximadamente 28.3495 gramos (av = avoirdupois). Use onza (código común ONZ).,
c_clave_unidad_OZA,OZA,Onza líquida (estados unidos),,fl oz (US)
c_clave_unidad_OZI,OZI,Onza líquida (UK),,fl oz (UK)
c_clave_unidad_P0,P0,Página electrónica,,
c_clave_unidad_P1,P1,Tanto por ciento,Unidad de proporcion equivalente a 0.01,% or pct
c_clave_unidad_P10,P10,Culombio por metro,"Unidad derivada, coulomb dividida por la unidad base, metro.",C/m
c_clave_unidad_P11,P11,Kiloweber,"1000 veces la unidad derivada weber, del sistema internacional de unidades.",kWb
c_clave_unidad_P12,P12,Gamma,Unidad de densidad de flujo magnético.,γ
c_clave_unidad_P13,P13,Kilotesla,1000 veces la unidad derivada tesla.,kT
c_clave_unidad_P14,P14,Joule por segundo,"Cociente de la unidad derivada joule dividido entre la unidad base, segundo, ambas del sistema internacional.",J/s
c_clave_unidad_P15,P15,Joule por minuto,"Cociente de la unidad derivada, joule, dividido entre la unidad minuto.",J/min
c_clave_unidad_P16,P16,Joule por hora,"Cociente de la unidad derivada, joule, dividido entre la unidad hora.",J/h
c_clave_unidad_P17,P17,Joule por día,"Cociente de la unidad derivada, joule, dividido entre la unidad día.",J/d
c_clave_unidad_P18,P18,Kilojoule por segundo,"Cociente entre 1000 veces de la unida derivada, joule, dividido por la unidad base segundo.",kJ/s
c_clave_unidad_P19,P19,Kilojoule por minuto,"Cociente entre 1000 veces de la unida derivada, joule, dividido por la unidad minuto.",kJ/min
c_clave_unidad_P2,P2,Libra por pie,,lb/ft
c_clave_unidad_P20,P20,Kilojoule por hora,"Cociente entre 1000 veces de la unida derivada, joule, dividido por la unidad hora.",kJ/h
c_clave_unidad_P21,P21,Kilojoule por día,"Cociente entre 1000 veces de la unida derivada, joule, dividido por la unidad día",kJ/d
c_clave_unidad_P22,P22,NanoOhm,0.000 000 001 veces de la unidad derivada Ohm.,nΩ
c_clave_unidad_P23,P23,Ohm circular-mil por pie,Unidad de resistividad.,Ω·cmil/ft
c_clave_unidad_P24,P24,Kilohenry,"1000 veces la unidad derivada, henry del sistema internacional.",kH
c_clave_unidad_P25,P25,Lumen por pie cuadrado,"Unidad derivada, lumen dividido por la potencia de la unidad pie, al exponente 2, de acuerdo con el sistema anglo-americano y el sistema imperial.",lm/ft²
